metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_req_blocked,1656374713,0.006993,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_connecting,1656374713,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_tls_handshaking,1656374713,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_sending,1656374713,0.080341,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_waiting,1656374713,5.749438,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_receiving,1656374713,0.294144,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_failed,1656374713,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
data_sent,1656374713,303.000000,,,,,,,,,test,,,,,,
data_received,1656374713,251.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374713,6.981127,,,,,,,,,test,,,,,,
iterations,1656374713,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,23.529602,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.009047,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.048090,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,2.768664,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,20.712848,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,24.367319,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,23.930968,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.014447,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.053300,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,3.660454,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,20.217214,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,24.654912,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,22.765683,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.012574,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.037260,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,2.154147,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,20.574276,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,23.520815,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,22.720719,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.091963,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.082015,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,2.272249,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,20.366455,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,23.637746,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,22.948477,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.008075,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.026079,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,2.596330,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,20.326068,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,23.711063,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,27.217918,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.008145,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.033132,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,2.379632,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,24.805154,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,28.016872,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,21.492696,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.006873,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.060023,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,1.669514,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,19.763159,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,22.471959,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,23.731483,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.006863,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.049974,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,2.393107,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,21.288402,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,24.434016,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
vus,1656374714,50.000000,,,,,,,,,,,,,,,
vus_max,1656374714,50.000000,,,,,,,,,,,,,,,
http_reqs,1656374714,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374714,22.951334,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374714,0.010910,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374714,0.037441,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374714,2.591851,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374714,20.322042,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374714,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374714,211.000000,,,,,,,,,test,,,,,,
data_received,1656374714,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,23.732785,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374714,1.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_duration,1656374714,6.991667,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_blocked,1656374714,0.018394,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_connecting,1656374714,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_tls_handshaking,1656374714,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_sending,1656374714,0.064973,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_waiting,1656374714,6.653239,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_receiving,1656374714,0.273455,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_failed,1656374714,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
data_sent,1656374714,303.000000,,,,,,,,,test,,,,,,
data_received,1656374714,251.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374714,8.020444,,,,,,,,,test,,,,,,
iterations,1656374714,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374715,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374715,23.222212,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374715,0.008456,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374715,0.046517,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374715,2.529874,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374715,20.645821,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374715,211.000000,,,,,,,,,test,,,,,,
data_received,1656374715,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374715,24.191729,,,,,,,,,test,,,,,,
iterations,1656374715,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374715,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374715,23.875473,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374715,0.013275,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374715,0.060313,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374715,2.436589,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374715,21.378571,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374715,211.000000,,,,,,,,,test,,,,,,
data_received,1656374715,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374715,24.796679,,,,,,,,,test,,,,,,
iterations,1656374715,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374715,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374715,22.661227,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374715,0.012003,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374715,0.050234,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374715,2.344756,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374715,20.266237,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374715,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374715,211.000000,,,,,,,,,test,,,,,,
data_received,1656374715,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374715,23.479798,,,,,,,,,test,,,,,,
iterations,1656374715,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374715,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374715,23.733987,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374715,0.014728,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
